reviewedIn,userId,userProfileLink,ratingScore,reviewTitle,reviewId,reviewUrl,reviewReaction,reviewDescription,isVerified,isAmazonVine,reviewImages,date,position,variant,variantAttributes,totalCategoryRatings,totalCategoryReviews,reviewCategoryUrl,filterByRating,filterByKeyword,productAsin,productOriginalAsin,variantAsin,product,input,country,countryCode
Reviewed in India on 11 March 2024,amzn1.account.AGXUOXOB3SEIL2HIV6DE3F3T7WMQ,https://www.amazon.in/gp/profile/amzn1.account.AGXUOXOB3SEIL2HIV6DE3F3T7WMQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,Worth buying,R3R9YWBSFX4JNJ,https://www.amazon.in/gp/customer-reviews/R3R9YWBSFX4JNJ/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CG5XTL1R,3 people found this helpful,Product is very cool.... Sound is good...go for it,True,False,['https://m.media-amazon.com/images/I/61uwdiKwk6L._SY88.jpg'],2024-03-11,36,Colour: Premium Black,"[{'key': 'Colour', 'value': 'Premium Black'}]",,,https://www.amazon.in/product-reviews/B0CG5XTL1R?pageNumber=5&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0CG5XTL1R&reftag=cm_cr_arp_d_paging_btm_next_5&scope=reviewsAjax0,allStars,,B0CG5XTL1R,B0CG5XTL1R,B0CG5XTL1R,"{'price': None, 'listPrice': None}",https://www.amazon.in//boAt-Partypal-300-Signature-Bluetooth/dp/B0CG5XTL1R/ref=zg_bs_g_1389365031_d_sccl_28/261-0975833-5917763?psc=1,India,
Reviewed in India on 14 October 2024,amzn1.account.AHVJ6VVRVU6LZCFYV4HJHM5I66NA,https://www.amazon.in/gp/profile/amzn1.account.AHVJ6VVRVU6LZCFYV4HJHM5I66NA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Complete Value For Money,R1OAVQ8OF6VT4D,https://www.amazon.in/gp/customer-reviews/R1OAVQ8OF6VT4D/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CG5XTL1R,3 people found this helpful,Great output with very good sound quality.Worth every penny of the price.,True,False,[],2024-10-14,37,Colour: Premium Black,"[{'key': 'Colour', 'value': 'Premium Black'}]",,,https://www.amazon.in/product-reviews/B0CG5XTL1R?pageNumber=5&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0CG5XTL1R&reftag=cm_cr_arp_d_paging_btm_next_5&scope=reviewsAjax0,allStars,,B0CG5XTL1R,B0CG5XTL1R,B0CG5XTL1R,"{'price': None, 'listPrice': None}",https://www.amazon.in//boAt-Partypal-300-Signature-Bluetooth/dp/B0CG5XTL1R/ref=zg_bs_g_1389365031_d_sccl_28/261-0975833-5917763?psc=1,India,
Reviewed in India on 24 January 2024,amzn1.account.AES7CO7KI46HFGTJMY53VQVSBDHQ,https://www.amazon.in/gp/profile/amzn1.account.AES7CO7KI46HFGTJMY53VQVSBDHQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,3,Good product but it was received in not good condition,R2JA7V4K6V78PQ,https://www.amazon.in/gp/customer-reviews/R2JA7V4K6V78PQ/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CG5XTL1R,One person found this helpful,Some parts seems to have fallen inside the speaker 🔈 and it looks like it’s a used product because the speaker was dirty when I received it .,True,False,"['https://m.media-amazon.com/images/I/71N99DYxBvL._SY88.jpg', 'https://m.media-amazon.com/images/I/71iEd4YJ+8L._SY88.jpg', 'https://m.media-amazon.com/images/I/814YFqVfTVL._SY88.jpg']",2024-01-24,38,Colour: Premium Black,"[{'key': 'Colour', 'value': 'Premium Black'}]",,,https://www.amazon.in/product-reviews/B0CG5XTL1R?pageNumber=5&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0CG5XTL1R&reftag=cm_cr_arp_d_paging_btm_next_5&scope=reviewsAjax0,allStars,,B0CG5XTL1R,B0CG5XTL1R,B0CG5XTL1R,"{'price': None, 'listPrice': None}",https://www.amazon.in//boAt-Partypal-300-Signature-Bluetooth/dp/B0CG5XTL1R/ref=zg_bs_g_1389365031_d_sccl_28/261-0975833-5917763?psc=1,India,
Reviewed in India on 23 December 2024,amzn1.account.AH5MOESFITTNEOXZCKYBEMKXIDXA,https://www.amazon.in/gp/profile/amzn1.account.AH5MOESFITTNEOXZCKYBEMKXIDXA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,1,Worst to Worst,R36ZDPRQQ4BAYR,https://www.amazon.in/gp/customer-reviews/R36ZDPRQQ4BAYR/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CG5XTL1R,,Worst to worst sound quality one of the sh** piece. Bluetooth gets discontinued frequently. Customer service never gets connected.,True,False,['https://m.media-amazon.com/images/I/81IiGDKmW6L._SY88.jpg'],2024-12-23,39,Colour: Premium Black,"[{'key': 'Colour', 'value': 'Premium Black'}]",,,https://www.amazon.in/product-reviews/B0CG5XTL1R?pageNumber=5&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0CG5XTL1R&reftag=cm_cr_arp_d_paging_btm_next_5&scope=reviewsAjax0,allStars,,B0CG5XTL1R,B0CG5XTL1R,B0CG5XTL1R,"{'price': None, 'listPrice': None}",https://www.amazon.in//boAt-Partypal-300-Signature-Bluetooth/dp/B0CG5XTL1R/ref=zg_bs_g_1389365031_d_sccl_28/261-0975833-5917763?psc=1,India,
Reviewed in India on 28 December 2024,amzn1.account.AH4PSSSKHAQPR5MIPRW3PXESYQLQ,https://www.amazon.in/gp/profile/amzn1.account.AH4PSSSKHAQPR5MIPRW3PXESYQLQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,1,Don't buy this product,R2SJFAHPYFWKZM,https://www.amazon.in/gp/customer-reviews/R2SJFAHPYFWKZM/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CG5XTL1R,2 people found this helpful,The sound is very small and also not clear and battery backup last till half and hour.,True,False,[],2024-12-28,40,Colour: Premium Black,"[{'key': 'Colour', 'value': 'Premium Black'}]",,,https://www.amazon.in/product-reviews/B0CG5XTL1R?pageNumber=5&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0CG5XTL1R&reftag=cm_cr_arp_d_paging_btm_next_5&scope=reviewsAjax0,allStars,,B0CG5XTL1R,B0CG5XTL1R,B0CG5XTL1R,"{'price': None, 'listPrice': None}",https://www.amazon.in//boAt-Partypal-300-Signature-Bluetooth/dp/B0CG5XTL1R/ref=zg_bs_g_1389365031_d_sccl_28/261-0975833-5917763?psc=1,India,
Reviewed in India on 12 January 2025,amzn1.account.AF7DPI6L2EVVRBVQLEEG2IK6HGKA,https://www.amazon.in/gp/profile/amzn1.account.AF7DPI6L2EVVRBVQLEEG2IK6HGKA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,3,Don’t sound like 120 wats,R3FCOBQRD3NXTY,https://www.amazon.in/gp/customer-reviews/R3FCOBQRD3NXTY/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CG5XTL1R,,Good sound clarity fine base but the output as says 120 w sounds more like 80 w.,True,False,[],2025-01-12,9,Colour: Premium Black,"[{'key': 'Colour', 'value': 'Premium Black'}]",,,https://www.amazon.in/product-reviews/B0CG5XTL1R?pageNumber=2&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0CG5XTL1R&reftag=cm_cr_arp_d_paging_btm_next_2&scope=reviewsAjax0,allStars,,B0CG5XTL1R,B0CG5XTL1R,B0CG5XTL1R,"{'price': None, 'listPrice': None}",https://www.amazon.in//boAt-Partypal-300-Signature-Bluetooth/dp/B0CG5XTL1R/ref=zg_bs_g_1389365031_d_sccl_28/261-0975833-5917763?psc=1,India,
Reviewed in India on 14 October 2024,amzn1.account.AH27XNGR6IMOKEADMEY25A6A564A,https://www.amazon.in/gp/profile/amzn1.account.AH27XNGR6IMOKEADMEY25A6A564A/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,Awesome speaker,R1DEE3URQHZEB3,https://www.amazon.in/gp/customer-reviews/R1DEE3URQHZEB3/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CG5XTL1R,One person found this helpful,Good product for that price. Amazing for indoors. Very satisfying output. Can use it in the car too. Convenient to carry.,True,False,"['https://m.media-amazon.com/images/I/71Jc5BfXcwL._SY88.jpg', 'https://m.media-amazon.com/images/I/71PwYFtE5hL._SY88.jpg']",2024-10-14,10,Colour: Premium Black,"[{'key': 'Colour', 'value': 'Premium Black'}]",,,https://www.amazon.in/product-reviews/B0CG5XTL1R?pageNumber=2&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0CG5XTL1R&reftag=cm_cr_arp_d_paging_btm_next_2&scope=reviewsAjax0,allStars,,B0CG5XTL1R,B0CG5XTL1R,B0CG5XTL1R,"{'price': None, 'listPrice': None}",https://www.amazon.in//boAt-Partypal-300-Signature-Bluetooth/dp/B0CG5XTL1R/ref=zg_bs_g_1389365031_d_sccl_28/261-0975833-5917763?psc=1,India,
Reviewed in India on 20 January 2025,amzn1.account.AHNP5F2BXMAFG2BRJZYTLAEY6NEA,https://www.amazon.in/gp/profile/amzn1.account.AHNP5F2BXMAFG2BRJZYTLAEY6NEA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Very Good sound & battery backup,R3DVUUWN8IS98D,https://www.amazon.in/gp/customer-reviews/R3DVUUWN8IS98D/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CG5XTL1R,One person found this helpful,I like boat bluetooth speaker,True,False,[],2025-01-20,11,Colour: Premium Black,"[{'key': 'Colour', 'value': 'Premium Black'}]",,,https://www.amazon.in/product-reviews/B0CG5XTL1R?pageNumber=2&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0CG5XTL1R&reftag=cm_cr_arp_d_paging_btm_next_2&scope=reviewsAjax0,allStars,,B0CG5XTL1R,B0CG5XTL1R,B0CG5XTL1R,"{'price': None, 'listPrice': None}",https://www.amazon.in//boAt-Partypal-300-Signature-Bluetooth/dp/B0CG5XTL1R/ref=zg_bs_g_1389365031_d_sccl_28/261-0975833-5917763?psc=1,India,
Reviewed in India on 19 January 2025,amzn1.account.AHDZZTH2DOMJIMIIUL3RER2UON3A,https://www.amazon.in/gp/profile/amzn1.account.AHDZZTH2DOMJIMIIUL3RER2UON3A/ref=cm_cr_othr_d_gw_tr?ie=UTF8,2,Party pal 300 is not having remote wireless microphones and hence not satisfied,R36RVEV34ESV58,https://www.amazon.in/gp/customer-reviews/R36RVEV34ESV58/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CG5XTL1R,,"We were expecting that the Parrypal 300 would have Remote Wireless Micrphones, whereas, we found that it has wired one microphone connection only... Not satisfied at all",True,False,[],2025-01-19,12,Colour: Premium Black,"[{'key': 'Colour', 'value': 'Premium Black'}]",,,https://www.amazon.in/product-reviews/B0CG5XTL1R?pageNumber=2&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0CG5XTL1R&reftag=cm_cr_arp_d_paging_btm_next_2&scope=reviewsAjax0,allStars,,B0CG5XTL1R,B0CG5XTL1R,B0CG5XTL1R,"{'price': None, 'listPrice': None}",https://www.amazon.in//boAt-Partypal-300-Signature-Bluetooth/dp/B0CG5XTL1R/ref=zg_bs_g_1389365031_d_sccl_28/261-0975833-5917763?psc=1,India,
Reviewed in India on 14 October 2024,amzn1.account.AFYTOFVGQPCKNHTRMCEOMRTO4V6Q,https://www.amazon.in/gp/profile/amzn1.account.AFYTOFVGQPCKNHTRMCEOMRTO4V6Q/ref=cm_cr_othr_d_gw_tr?ie=UTF8,3,Ok,R16E0WBC3DEB8F,https://www.amazon.in/gp/customer-reviews/R16E0WBC3DEB8F/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CG5XTL1R,One person found this helpful,Just Ok,True,False,[],2024-10-14,13,Colour: Premium Black,"[{'key': 'Colour', 'value': 'Premium Black'}]",,,https://www.amazon.in/product-reviews/B0CG5XTL1R?pageNumber=2&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0CG5XTL1R&reftag=cm_cr_arp_d_paging_btm_next_2&scope=reviewsAjax0,allStars,,B0CG5XTL1R,B0CG5XTL1R,B0CG5XTL1R,"{'price': None, 'listPrice': None}",https://www.amazon.in//boAt-Partypal-300-Signature-Bluetooth/dp/B0CG5XTL1R/ref=zg_bs_g_1389365031_d_sccl_28/261-0975833-5917763?psc=1,India,
Reviewed in India on 27 September 2024,amzn1.account.AHCFAG5SB6TXFY4GJ5MSOL5OO2TA,https://www.amazon.in/gp/profile/amzn1.account.AHCFAG5SB6TXFY4GJ5MSOL5OO2TA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,3,Good one!!,RCIMPZWWZU7Y,https://www.amazon.in/gp/customer-reviews/RCIMPZWWZU7Y/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CG5XTL1R,One person found this helpful,"It's nice for home, not for open place and for the karoke singers, please note that the echo button is missing in this!",True,False,[],2024-09-27,14,Colour: Premium Black,"[{'key': 'Colour', 'value': 'Premium Black'}]",,,https://www.amazon.in/product-reviews/B0CG5XTL1R?pageNumber=2&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0CG5XTL1R&reftag=cm_cr_arp_d_paging_btm_next_2&scope=reviewsAjax0,allStars,,B0CG5XTL1R,B0CG5XTL1R,B0CG5XTL1R,"{'price': None, 'listPrice': None}",https://www.amazon.in//boAt-Partypal-300-Signature-Bluetooth/dp/B0CG5XTL1R/ref=zg_bs_g_1389365031_d_sccl_28/261-0975833-5917763?psc=1,India,
Reviewed in India on 4 January 2025,amzn1.account.AHS2FAAKI3CZM36TST4MGTE6VKEA,https://www.amazon.in/gp/profile/amzn1.account.AHS2FAAKI3CZM36TST4MGTE6VKEA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,nice one,R1TB4QSIRDJHDU,https://www.amazon.in/gp/customer-reviews/R1TB4QSIRDJHDU/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CG5XTL1R,,according to price its very nice,True,False,[],2025-01-04,15,Colour: Premium Black,"[{'key': 'Colour', 'value': 'Premium Black'}]",,,https://www.amazon.in/product-reviews/B0CG5XTL1R?pageNumber=2&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0CG5XTL1R&reftag=cm_cr_arp_d_paging_btm_next_2&scope=reviewsAjax0,allStars,,B0CG5XTL1R,B0CG5XTL1R,B0CG5XTL1R,"{'price': None, 'listPrice': None}",https://www.amazon.in//boAt-Partypal-300-Signature-Bluetooth/dp/B0CG5XTL1R/ref=zg_bs_g_1389365031_d_sccl_28/261-0975833-5917763?psc=1,India,
Reviewed in India on 22 October 2024,amzn1.account.AGB242JBJW47C3TE33YJOEGQSVMQ,https://www.amazon.in/gp/profile/amzn1.account.AGB242JBJW47C3TE33YJOEGQSVMQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,2,Money wasted,RR8720DDGTDBZ,https://www.amazon.in/gp/customer-reviews/RR8720DDGTDBZ/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CG5XTL1R,2 people found this helpful,"I thought it would be good if it is priced at Rs. 10,000 but the build quality is not that good and the sound is also weak",True,False,[],2024-10-22,16,Colour: Premium Black,"[{'key': 'Colour', 'value': 'Premium Black'}]",,,https://www.amazon.in/product-reviews/B0CG5XTL1R?pageNumber=2&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0CG5XTL1R&reftag=cm_cr_arp_d_paging_btm_next_2&scope=reviewsAjax0,allStars,,B0CG5XTL1R,B0CG5XTL1R,B0CG5XTL1R,"{'price': None, 'listPrice': None}",https://www.amazon.in//boAt-Partypal-300-Signature-Bluetooth/dp/B0CG5XTL1R/ref=zg_bs_g_1389365031_d_sccl_28/261-0975833-5917763?psc=1,India,
