reviewedIn,userId,userProfileLink,ratingScore,reviewTitle,reviewId,reviewUrl,reviewReaction,reviewDescription,isVerified,isAmazonVine,reviewImages,date,position,variant,variantAttributes,totalCategoryRatings,totalCategoryReviews,reviewCategoryUrl,filterByRating,filterByKeyword,productAsin,productOriginalAsin,variantAsin,product,input,country,countryCode
Reviewed in India on 11 November 2024,amzn1.account.AHT6LATT3FUKGKNJKXMD56ZN4BGQ,https://www.amazon.in/gp/profile/amzn1.account.AHT6LATT3FUKGKNJKXMD56ZN4BGQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,Sup,R1AMAYGKW0JL9D,https://www.amazon.in/gp/customer-reviews/R1AMAYGKW0JL9D/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0D76YBGP6,,Sound like lion,True,False,[],2024-11-11,35,Colour: Pink,"[{'key': 'Colour', 'value': 'Pink'}]",,,https://www.amazon.in/product-reviews/B0D76YBGP6?pageNumber=5&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0D76YBGP6&reftag=cm_cr_arp_d_paging_btm_next_5&scope=reviewsAjax0,allStars,,B0D76YBGP6,B0D76YBGP6,B0D76YBGP6,"{'price': None, 'listPrice': None}",https://www.amazon.in//pTron-Launched-Fusion-Bluetooth-Multi-Play/dp/B0D76YBGP6/ref=zg_bs_g_1389365031_d_sccl_12/261-0975833-5917763?psc=1,India,
Reviewed in India on 14 November 2024,amzn1.account.AEPEUNLMV6T574FPIMAKGYOMXDKQ,https://www.amazon.in/gp/profile/amzn1.account.AEPEUNLMV6T574FPIMAKGYOMXDKQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,Super,R1SPWPXO63WE1T,https://www.amazon.in/gp/customer-reviews/R1SPWPXO63WE1T/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0D76YBGP6,,Nice mic sound is very good,True,False,[],2024-11-14,36,Colour: Black,"[{'key': 'Colour', 'value': 'Black'}]",,,https://www.amazon.in/product-reviews/B0D76YBGP6?pageNumber=5&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0D76YBGP6&reftag=cm_cr_arp_d_paging_btm_next_5&scope=reviewsAjax0,allStars,,B0D76YBGP6,B0D76YBGP6,B0D76YBGP6,"{'price': None, 'listPrice': None}",https://www.amazon.in//pTron-Launched-Fusion-Bluetooth-Multi-Play/dp/B0D76YBGP6/ref=zg_bs_g_1389365031_d_sccl_12/261-0975833-5917763?psc=1,India,
Reviewed in India on 24 January 2025,amzn1.account.AF45SNWACDEFO2KIMCPZI5FJLNVQ,https://www.amazon.in/gp/profile/amzn1.account.AF45SNWACDEFO2KIMCPZI5FJLNVQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,10/1,R3GJ85ATC2X08P,https://www.amazon.in/gp/customer-reviews/R3GJ85ATC2X08P/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0D76YBGP6,,Amazing product!,True,False,[],2025-01-24,37,Colour: Light Cream,"[{'key': 'Colour', 'value': 'Light Cream'}]",,,https://www.amazon.in/product-reviews/B0D76YBGP6?pageNumber=5&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0D76YBGP6&reftag=cm_cr_arp_d_paging_btm_next_5&scope=reviewsAjax0,allStars,,B0D76YBGP6,B0D76YBGP6,B0D76YBGP6,"{'price': None, 'listPrice': None}",https://www.amazon.in//pTron-Launched-Fusion-Bluetooth-Multi-Play/dp/B0D76YBGP6/ref=zg_bs_g_1389365031_d_sccl_12/261-0975833-5917763?psc=1,India,
Reviewed in India on 2 November 2024,amzn1.account.AGOBX2HVQMGR3OXQHVJ6XBANA5NQ,https://www.amazon.in/gp/profile/amzn1.account.AGOBX2HVQMGR3OXQHVJ6XBANA5NQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,Perfect for kids n travel companion,R1VH7YXSWJUJQE,https://www.amazon.in/gp/customer-reviews/R1VH7YXSWJUJQE/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0D76YBGP6,4 people found this helpful,Very neat product when it comes to kids to have their own portable gadget to showcase their talent. Quality of sound is good n it's sturdy product,True,False,[],2024-11-02,38,Colour: Blue,"[{'key': 'Colour', 'value': 'Blue'}]",,,https://www.amazon.in/product-reviews/B0D76YBGP6?pageNumber=5&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0D76YBGP6&reftag=cm_cr_arp_d_paging_btm_next_5&scope=reviewsAjax0,allStars,,B0D76YBGP6,B0D76YBGP6,B0D76YBGP6,"{'price': None, 'listPrice': None}",https://www.amazon.in//pTron-Launched-Fusion-Bluetooth-Multi-Play/dp/B0D76YBGP6/ref=zg_bs_g_1389365031_d_sccl_12/261-0975833-5917763?psc=1,India,
Reviewed in India on 13 November 2024,amzn1.account.AFNU7HYRXLJWEC34FH2GW6ZUDVXA,https://www.amazon.in/gp/profile/amzn1.account.AFNU7HYRXLJWEC34FH2GW6ZUDVXA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,Super,R3JAC7V5I1A5Q,https://www.amazon.in/gp/customer-reviews/R3JAC7V5I1A5Q/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0D76YBGP6,,Nice product,True,False,[],2024-11-13,39,Colour: Black,"[{'key': 'Colour', 'value': 'Black'}]",,,https://www.amazon.in/product-reviews/B0D76YBGP6?pageNumber=5&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0D76YBGP6&reftag=cm_cr_arp_d_paging_btm_next_5&scope=reviewsAjax0,allStars,,B0D76YBGP6,B0D76YBGP6,B0D76YBGP6,"{'price': None, 'listPrice': None}",https://www.amazon.in//pTron-Launched-Fusion-Bluetooth-Multi-Play/dp/B0D76YBGP6/ref=zg_bs_g_1389365031_d_sccl_12/261-0975833-5917763?psc=1,India,
Reviewed in India on 16 January 2025,amzn1.account.AE6CLGK4YKGKP7VOK5WDFHUMYDAA,https://www.amazon.in/gp/profile/amzn1.account.AE6CLGK4YKGKP7VOK5WDFHUMYDAA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Slik to carry with beautiful look,R3BUT20FM7KH8,https://www.amazon.in/gp/customer-reviews/R3BUT20FM7KH8/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0D76YBGP6,,"Clear & lound sound quality, best for gifting.",True,False,[],2025-01-16,40,Colour: Cream Blue,"[{'key': 'Colour', 'value': 'Cream Blue'}]",,,https://www.amazon.in/product-reviews/B0D76YBGP6?pageNumber=5&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0D76YBGP6&reftag=cm_cr_arp_d_paging_btm_next_5&scope=reviewsAjax0,allStars,,B0D76YBGP6,B0D76YBGP6,B0D76YBGP6,"{'price': None, 'listPrice': None}",https://www.amazon.in//pTron-Launched-Fusion-Bluetooth-Multi-Play/dp/B0D76YBGP6/ref=zg_bs_g_1389365031_d_sccl_12/261-0975833-5917763?psc=1,India,
Reviewed in India on 27 November 2024,amzn1.account.AGAZ3PW47SM4IYGX4HMCABCI2YTA,https://www.amazon.in/gp/profile/amzn1.account.AGAZ3PW47SM4IYGX4HMCABCI2YTA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,3,Small in size,R1644O0S8U2WK2,https://www.amazon.in/gp/customer-reviews/R1644O0S8U2WK2/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0D76YBGP6,,"Size wise very small, but speaker is ok",True,False,[],2024-11-27,73,Colour: Jet Black,"[{'key': 'Colour', 'value': 'Jet Black'}]",,,https://www.amazon.in/product-reviews/B0D76YBGP6?pageNumber=10&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0D76YBGP6&reftag=cm_cr_arp_d_paging_btm_next_10&scope=reviewsAjax0,allStars,,B0D76YBGP6,B0D76YBGP6,B0D76YBGP6,"{'price': None, 'listPrice': None}",https://www.amazon.in//pTron-Launched-Fusion-Bluetooth-Multi-Play/dp/B0D76YBGP6/ref=zg_bs_g_1389365031_d_sccl_12/261-0975833-5917763?psc=1,India,
Reviewed in India on 2 October 2024,amzn1.account.AHFJBZXVKVQRGTGFLFFM2ED55K6Q,https://www.amazon.in/gp/profile/amzn1.account.AHFJBZXVKVQRGTGFLFFM2ED55K6Q/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,My son love it,R25NX3XEP2KZ6R,https://www.amazon.in/gp/customer-reviews/R25NX3XEP2KZ6R/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0D76YBGP6,One person found this helpful,"I would've given 5stars if they had given something to control eco , apart from that works fine, worth buying,if you have children go for it",True,False,[],2024-10-02,74,Colour: Blue,"[{'key': 'Colour', 'value': 'Blue'}]",,,https://www.amazon.in/product-reviews/B0D76YBGP6?pageNumber=10&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0D76YBGP6&reftag=cm_cr_arp_d_paging_btm_next_10&scope=reviewsAjax0,allStars,,B0D76YBGP6,B0D76YBGP6,B0D76YBGP6,"{'price': None, 'listPrice': None}",https://www.amazon.in//pTron-Launched-Fusion-Bluetooth-Multi-Play/dp/B0D76YBGP6/ref=zg_bs_g_1389365031_d_sccl_12/261-0975833-5917763?psc=1,India,
Reviewed in India on 12 December 2024,amzn1.account.AGXDQW7M6HSWUHSYTIEI5D3IPE3Q,https://www.amazon.in/gp/profile/amzn1.account.AGXDQW7M6HSWUHSYTIEI5D3IPE3Q/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Great Sound.,R3O4PSQA9CSPZA,https://www.amazon.in/gp/customer-reviews/R3O4PSQA9CSPZA/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0D76YBGP6,One person found this helpful,"This speaker is fantastic! Great sound, fun RGB lights, and long battery life. The karaoke mic and voice effects are a nice bonus. The quality is very good. Highly recommended!",True,False,"['https://m.media-amazon.com/images/I/61TwapeupuL._SY88.jpg', 'https://m.media-amazon.com/images/I/61rjGPqGJVL._SY88.jpg']",2024-12-12,75,Colour: Light Cream,"[{'key': 'Colour', 'value': 'Light Cream'}]",,,https://www.amazon.in/product-reviews/B0D76YBGP6?pageNumber=10&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0D76YBGP6&reftag=cm_cr_arp_d_paging_btm_next_10&scope=reviewsAjax0,allStars,,B0D76YBGP6,B0D76YBGP6,B0D76YBGP6,"{'price': None, 'listPrice': None}",https://www.amazon.in//pTron-Launched-Fusion-Bluetooth-Multi-Play/dp/B0D76YBGP6/ref=zg_bs_g_1389365031_d_sccl_12/261-0975833-5917763?psc=1,India,
Reviewed in India on 2 January 2025,amzn1.account.AGOPZ6UWFGX46NKAIFRNNMC2TKZA,https://www.amazon.in/gp/profile/amzn1.account.AGOPZ6UWFGX46NKAIFRNNMC2TKZA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Excellent product with best price,R347PR25FZ2Q6G,https://www.amazon.in/gp/customer-reviews/R347PR25FZ2Q6G/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0D76YBGP6,,Excellent product,True,False,[],2025-01-02,76,Colour: Blue,"[{'key': 'Colour', 'value': 'Blue'}]",,,https://www.amazon.in/product-reviews/B0D76YBGP6?pageNumber=10&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0D76YBGP6&reftag=cm_cr_arp_d_paging_btm_next_10&scope=reviewsAjax0,allStars,,B0D76YBGP6,B0D76YBGP6,B0D76YBGP6,"{'price': None, 'listPrice': None}",https://www.amazon.in//pTron-Launched-Fusion-Bluetooth-Multi-Play/dp/B0D76YBGP6/ref=zg_bs_g_1389365031_d_sccl_12/261-0975833-5917763?psc=1,India,
Reviewed in India on 8 January 2025,amzn1.account.AHCR5MYL53BN5XLDGHPPHNPZRG2Q,https://www.amazon.in/gp/profile/amzn1.account.AHCR5MYL53BN5XLDGHPPHNPZRG2Q/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,good product,RCUMP2OTGW71I,https://www.amazon.in/gp/customer-reviews/RCUMP2OTGW71I/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0D76YBGP6,One person found this helpful,"The media could not be loaded.
                
            
                
            
        
    
    








  
  
     value for money but the speaker is just 10w even though loud enough for that.",True,False,"['https://m.media-amazon.com/images/I/715R0VYKW1L._SY88.jpg', 'https://m.media-amazon.com/images/I/7185MNpglWL._SY88.jpg']",2025-01-08,77,Colour: Blue,"[{'key': 'Colour', 'value': 'Blue'}]",,,https://www.amazon.in/product-reviews/B0D76YBGP6?pageNumber=10&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0D76YBGP6&reftag=cm_cr_arp_d_paging_btm_next_10&scope=reviewsAjax0,allStars,,B0D76YBGP6,B0D76YBGP6,B0D76YBGP6,"{'price': None, 'listPrice': None}",https://www.amazon.in//pTron-Launched-Fusion-Bluetooth-Multi-Play/dp/B0D76YBGP6/ref=zg_bs_g_1389365031_d_sccl_12/261-0975833-5917763?psc=1,India,
Reviewed in India on 1 January 2025,amzn1.account.AECPGMIZUO5N76W4VWIIW6E77W5Q,https://www.amazon.in/gp/profile/amzn1.account.AECPGMIZUO5N76W4VWIIW6E77W5Q/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Superb,R3DM0ULKBFNW17,https://www.amazon.in/gp/customer-reviews/R3DM0ULKBFNW17/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0D76YBGP6,,Superb product sound quality is good,True,False,[],2025-01-01,78,Colour: Cream Pink,"[{'key': 'Colour', 'value': 'Cream Pink'}]",,,https://www.amazon.in/product-reviews/B0D76YBGP6?pageNumber=10&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0D76YBGP6&reftag=cm_cr_arp_d_paging_btm_next_10&scope=reviewsAjax0,allStars,,B0D76YBGP6,B0D76YBGP6,B0D76YBGP6,"{'price': None, 'listPrice': None}",https://www.amazon.in//pTron-Launched-Fusion-Bluetooth-Multi-Play/dp/B0D76YBGP6/ref=zg_bs_g_1389365031_d_sccl_12/261-0975833-5917763?psc=1,India,
Reviewed in India on 1 September 2024,amzn1.account.AH56YIJVH6X4FDT6BPJ3UJXFPEWQ,https://www.amazon.in/gp/profile/amzn1.account.AH56YIJVH6X4FDT6BPJ3UJXFPEWQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Party Starter,R2AELSEHCJQ8UN,https://www.amazon.in/gp/customer-reviews/R2AELSEHCJQ8UN/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0D76YBGP6,6 people found this helpful,"The media could not be loaded.
                
            
                
            
        
    
    








  
  
     Got this cute little baby delivered 10 days back. And all i can say is this is a party starter. The sound. The Lights. The Mic. Everything is just what you need to get a party started.The sound on this is very crisp and clear. You can also feel the bass.The RGB light is so cool to watch.It's Performance Justifies it's price.The battery takes and hour or so get charged and lasts around 5-6 hours with the RGB on.Also it's quite heavy and that thanks to the vegan leather strap. It's easy to carry everywhere and anywhere.And how can i even forget about the microphone. It's just hilarious. It's not a proper karaoke mic or something like that. It's just a fun mic.You're gonna love it.",True,False,"['https://m.media-amazon.com/images/I/71e6hiFd+BL._SY88.jpg', 'https://m.media-amazon.com/images/I/81HiUoVQinL._SY88.jpg', 'https://m.media-amazon.com/images/I/81zGOP4KKSL._SY88.jpg']",2024-09-01,79,Colour: Cream Blue,"[{'key': 'Colour', 'value': 'Cream Blue'}]",,,https://www.amazon.in/product-reviews/B0D76YBGP6?pageNumber=10&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0D76YBGP6&reftag=cm_cr_arp_d_paging_btm_next_10&scope=reviewsAjax0,allStars,,B0D76YBGP6,B0D76YBGP6,B0D76YBGP6,"{'price': None, 'listPrice': None}",https://www.amazon.in//pTron-Launched-Fusion-Bluetooth-Multi-Play/dp/B0D76YBGP6/ref=zg_bs_g_1389365031_d_sccl_12/261-0975833-5917763?psc=1,India,
Reviewed in India on 7 September 2024,amzn1.account.AHXMV5JYNG7L2343RWKXFIO67TJQ,https://www.amazon.in/gp/profile/amzn1.account.AHXMV5JYNG7L2343RWKXFIO67TJQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Fantastic Karaoke Speaker – Great Sound and Fun for All!,RKE8TLRTDRGHJ,https://www.amazon.in/gp/customer-reviews/RKE8TLRTDRGHJ/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0D76YBGP6,5 people found this helpful,"I recently purchased this karaoke speaker, and it has been a total game-changer for our family gatherings and parties! The sound quality is amazing, with clear highs and deep bass, making every song sound incredible. The built-in microphone is easy to use, and the speaker has plenty of volume to fill the room, whether you're indoors or outdoors.The Bluetooth connection works seamlessly, and we were able to stream music from our phones without any issues. The light effects add a fun, festive vibe to the experience, making it even more enjoyable. I also love the long battery life – we’ve had hours of singing without needing to recharge.Overall, this karaoke speaker is a must-have for anyone looking to liven up their parties. It's durable, portable, and provides fantastic sound quality. Highly recommend!",True,False,[],2024-09-07,80,Colour: Cream Blue,"[{'key': 'Colour', 'value': 'Cream Blue'}]",,,https://www.amazon.in/product-reviews/B0D76YBGP6?pageNumber=10&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0D76YBGP6&reftag=cm_cr_arp_d_paging_btm_next_10&scope=reviewsAjax0,allStars,,B0D76YBGP6,B0D76YBGP6,B0D76YBGP6,"{'price': None, 'listPrice': None}",https://www.amazon.in//pTron-Launched-Fusion-Bluetooth-Multi-Play/dp/B0D76YBGP6/ref=zg_bs_g_1389365031_d_sccl_12/261-0975833-5917763?psc=1,India,
